temperture5am,temperture6am,temperture7am,temperture8am,windSpeed5am,windSpeed6am,windSpeed7am,windSpeed8am,humidity5am,humidity6am,humidity7am,humidity8am,gradeWithSec,sector1,sector2,gender_age_interaction_女_17~19歲,gender_age_interaction_女_20~29歲,gender_age_interaction_女_30~39歲,gender_age_interaction_女_40~49歲,gender_age_interaction_女_50~59歲,gender_age_interaction_女_60歲以上,gender_age_interaction_男_17~19歲,gender_age_interaction_男_20~29歲,gender_age_interaction_男_30~39歲,gender_age_interaction_男_40~49歲,gender_age_interaction_男_50~59歲,gender_age_interaction_男_60~69歲,gender_age_interaction_男_70歲以上,sector1_2_total,sector2_pace_change
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5936,280,280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,560,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5931,279,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5937,281,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,565,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5946,281,285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,566,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5936,279,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,563,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5944,279,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,563,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5945,280,282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5950,280,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,564,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5963,274,281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,555,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5958,280,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,564,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5958,280,282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5963,280,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,563,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5931,290,285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,575,-5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5964,279,282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,561,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5954,279,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5964,278,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,561,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5883,283,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,-4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5987,276,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,555,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5990,288,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,576,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5967,275,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,554,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5985,279,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,563,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6006,263,273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,536,10
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5962,285,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,569,-1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,5986,280,280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,560,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6027,276,280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,556,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6026,296,291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,587,-5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6078,284,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,572,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6076,283,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,570,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6051,281,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,564,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6047,276,281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,557,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6032,303,290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,593,-13
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6038,263,277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,540,14
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6084,272,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6092,280,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,566,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6092,280,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,566,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6082,284,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,570,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6084,290,294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,584,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6089,284,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,571,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6101,284,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,571,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6130,295,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,590,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6096,294,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,589,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6110,281,281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6114,291,296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,587,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6121,281,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,568,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6119,286,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,574,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6130,281,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,567,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6143,280,283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,563,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6149,279,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,567,9
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6160,277,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,561,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6163,279,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,565,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6162,281,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,569,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6142,290,291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,581,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6170,272,290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,562,18
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6150,301,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,596,-6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6190,274,284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,558,10
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6193,281,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,568,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6179,284,289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,573,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6199,291,293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,584,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6153,301,294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,595,-7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6232,289,289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,578,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6211,292,290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,582,-2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6251,304,302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,606,-2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6252,281,285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,566,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6280,315,302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,617,-13
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6265,285,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,572,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6292,288,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,583,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6250,304,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,603,-5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6219,308,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,606,-10
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6245,297,297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,594,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6305,294,292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,586,-2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6287,309,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,610,-8
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6296,302,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,601,-3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6290,296,296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,592,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6344,282,291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,573,9
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6307,301,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,599,-3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6344,303,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,607,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6314,291,296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,587,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6336,307,302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,609,-5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6345,290,294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,584,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6286,304,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,599,-9
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6378,293,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,592,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6358,302,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,603,-1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6356,293,296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,589,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6310,295,296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,591,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6362,335,317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,652,-18
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6400,290,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,590,10
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6393,286,293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,579,7
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6350,307,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,611,-3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6404,281,287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,568,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6353,301,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,601,-1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6376,296,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,594,2
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6403,297,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,595,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6405,297,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,595,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6311,313,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,618,-8
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6325,294,297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,591,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6433,287,292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,579,5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6403,303,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,610,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6420,310,323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,633,13
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6396,291,297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,588,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6176,304,294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,598,-10
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6375,300,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,603,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6297,287,293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,580,6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6426,304,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,609,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6350,323,310,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,633,-13
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6404,304,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,609,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6337,327,314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,641,-13
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6469,298,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,604,8
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6455,304,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,609,1
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6357,309,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,613,-5
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6355,310,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,614,-6
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6372,288,291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,579,3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6440,303,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,606,0
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6501,284,288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,572,4
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6328,302,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,601,-3
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6371,325,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,634,-16
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6517,293,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,597,11
14.6,14.4,14.1,15.3,3.1,2.5,3.3,2.7,77,80,74,66,6509,289,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,597,19
